3,667,Dessert,"Dessert,Cold",AlmondCream Glutinous Ball
11,1515,Main,"Baked Rice,Beef",BAKED RICE CURRY SLICED BEEF
11,1515,Main,"BakedRice,Seafood",BAKED RICE EBI
181,545,Side,"Dimsum,Pork",BBQ Pork Bun
3,1091,Side,"Dimsum,Pork",BBQ Pork Bun
6,1515,Main,"Bakedrice,Beef",BP Beef Bk Rice
3,1273,Main,"Western,Chicken",BP Chicken Chop
17,1273,Main,"Spaghetti,Chicken",BP Chicken Chop Spag
20,1273,Main,"Western,Chicken",BP Chix Chop & Fries
33,1273,Main,"Spaghetti,Chicken",BP Chix Spag
11,1515,Main,"Spaghetti,Pork",Baked Pork Chop Cream Spag
100,667,Side,"Dimsum,Pork",Beancurd Skin Prawn Roll
6,473,Dessert,"Dessert,Cold",Beancurd w Mango
3,1151,Side,"Vegetable,Seafood",Belacan 4 S.Bean
22,352,Side,Bread,Bo Lo Bun
17,594,Side,"Soup,Beef",Borsch Soup
39,1188,Main,"Noodlesoup,Beef",Braised Beef Brisket Soup Noodles
8,1200,Main,"Noodle,Beef",Braised Beef brisket Noodles
20,1200,Main,"Noodle,Chicken",CHICKEN CHOP EGG DRY NOODLE
3,836,Drink,"Drink,Cold",COKE FLOAT
36,1636,Main,"Noodle,Seafood",CRISPY PRAWN NOODLE
14,1394,Main,"Rice,Beef",CURRY BEEF BRISKET HOT POT WITH RICE
154,1030,Main,"Porridge,Pork",Cent Egg Pork Por
6,1151,Main,"Porridge,Pork",Cent Egg Pork Por
126,1442,Main,"Spaghetti,Chicken",Chicken Chop Cream Spag
53,1394,Main,"Noodle,Chicken",Chicken Dry Curry Ramen
3,4182,Main,"Noodle,Chicken",Chicken Dry Curry Ramen
25,594,Side,"Dimsum,Chicken",Chicken Feet
73,1273,Main,"Friedrice,Chicken",Chicken Flos Fried Rice
3,3818,Main,"Friedrice,Chicken",Chicken Flos Fried Rice
8,1273,Main,"Friedrice,Chicken",Chicken Floss Egg Fried Rice
20,1273,Main,"Friedrice,Chicken",Chicken Floss N Egg Fried Rice
25,1321,Main,"Rice,Chicken",Chicken Hot Pot Rice
17,1394,Side,"Dimsum,Chicken",Chicken In A Basket(3PCS)
14,2121,Side,"Dimsum,Chicken",Chicken In A Basket(5PCS)
53,909,Main,"Soup,Chicken",Chicken Macaroni Soup
75,1394,Main,"Noodlesoup,Chicken",Chicken Papaya Soup Beehoon
14,715,Side,"Fingerfood,Chicken",Chicken with Seaweed
103,206,Drink,"Drink,Hot",Chinese Tea
39,1515,Main,"Bakedrice,Chicken",Chix Chop Bk Rice
100,594,Side,"Dimsum,Chicken",Chix Feet
3,594,Side,"Fingerfood,Chicken",Chix Wing BP
33,594,Side,"Fingerfood,Chicken",Chix Wing Honey Sweet Sauce
17,594,Side,"Fingerfood,Chicken",Chix Wing Japanese Sesame Sauce
6,594,Side,"Fingerfood,Chicken",Chix Wing Nachos Cheese
11,1442,Main,"Spaghetti,Chicken",Chs Bk Pork Chop Spag
31,1200,Main,"Noodle,Pork",Chye Poh N Floss Dry Noodles
8,352,Drink,"Drink,Cold",Coke
33,73,Drink,"Drink,Cold",Cold / Iced Water
3,218,Drink,"Drink,Cold",Cold / Iced Water
33,594,Side,"Bread,Sweet",Condensed & Peanut TT
84,594,Side,"Dimsum,Chicken",Custard Bun
3,1091,Side,"Dimsum,Chicken",Custard Bun
3,1782,Side,"Dimsum,Chicken",Custard Bun
3,0,Side,"Fingerfood,Seafood",Deep Fried Prawn (3pcs)
11,1151,Side,"Fingerfood,Seafood",Deep-fried Prawns with Mango sauce
11,1273,Main,"Friedrice,Pork",Diced Pork Fried Rice
25,473,Side,"Bread,Savoury",Egg & Ham Sandwich
25,1394,Main,"Noodle,Chicken",F'mented Pork Dry Curry Ramen
6,594,Side,"Fingerfood,Vegetarian",F.Fries Curry Mayo
14,788,Side,"Bread,Savoury",F.Toast Chicken Floss
14,788,Side,"Bread,Sweet",F.Toast Ice Cream
11,1273,Main,"Noodle,Pork",Fermented Pork Dry Noodle
47,1394,Main,"Western,Fish",Fish & Chips
3,2788,Main,"Western,Fish",Fish & Chips
25,1394,Main,"Bakedrice,Fish",Fish Bk Rice
22,1273,Main,"Noodle,Fish",Fish Egg Sauteed HF
3,1273,Main,"Spaghetti,Fish",Fish Fillet Spag
33,1394,Main,"Noodlesoup,Fish",Fish Papaya Soup Beehoon
33,1273,Main,"Rice,Fish",Fish Slice Muifan
61,1030,Main,"Porridge,Fish",Fish Slice Por
87,594,Side,"Bread,Sweet",French Toast
17,594,Drink,"Drink,Cold",Fresh  Lime Juice
98,352,Drink,"Drink,Hot",Fresh Soy Milk
3,1055,Drink,"Drink,Hot",Fresh Soy Milk
6,1394,Main,"Noodle,Pork",Fried Spare Ribs Bee Hoon
3,2788,Main,"Noodle,Pork",Fried Spare Ribs Bee Hoon
28,958,Dessert,"Dessert,Cold",Fruit Jelly Pudding
3,2873,Dessert,"Dessert,Cold",Fruit Jelly Pudding
3,3829,Dessert,"Dessert,Cold",Fruit Jelly Pudding
31,594,Side,"Fingerfood,Chicken",HAM BO LO BUN
17,715,Side,"Fingerfood,Chicken",HONEY CHICKEN WING (5pcs)
50,944,Main,"Noodlesoup,Pork",Ham & Egg Soup Ndl
3,1891,Main,"Noodlesoup,Pork",Ham & Egg Soup Ndl
173,836,Side,"Bread,Pork",Ham Egg Toast N French Fries
154,594,Side,"Dimsum,Seafood",Har Gao
3,1188,Side,"Dimsum,Seafood",Har Gao
25,352,Dessert,"Dessert,Cold",Home-Made Cold Beancurd
22,958,Dessert,"Dessert,Cold",Homemade Cold Beancurd
3,2873,Dessert,"Dessert,Cold",Homemade Cold Beancurd
229,0,Drink,"Drink,Hot",Hot Coffee-Tea
207,424,Drink,"Drink,Hot",Hot Coffee-Tea
14,848,Drink,"Drink,Hot",Hot Coffee-Tea
6,1273,Drink,"Drink,Hot",Hot Coffee-Tea
20,473,Drink,"Drink,Hot",Hot Honey Green Tea
92,473,Drink,"Drink,Hot",Hot Honey with Lemon
6,944,Drink,"Drink,Hot",Hot Honey with Lemon
11,836,Drink,"Drink,Cold",ICED MILO FLOAT
140,545,Drink,"Drink,Cold",Ice Milo Dinosaur
109,473,Drink,"Drink,Cold",Iced Coffee-Tea
6,1418,Drink,"Drink,Cold",Iced Coffee-Tea
8,836,Drink,"Drink,Cold",Iced Coffee-Tea Float
8,0,Drink,"Drink,Cold",Iced Grass Jelly
22,352,Drink,"Drink,Cold",Iced Grass Jelly
11,594,Drink,"Drink,Cold",Iced Honey Green Tea
47,0,Drink,"Drink,Cold",Iced Lemon Tea
3,121,Drink,"Drink,Cold",Iced Lemon Tea
47,594,Drink,"Drink,Cold",Iced Lemon Tea
3,1782,Drink,"Drink,Cold",Iced Lemon Tea
100,667,Drink,"Drink,Cold",Iced Lychee Tea
3,2000,Drink,"Drink,Cold",Iced Lychee Tea
218,473,Drink,"Drink,Cold",Iced Milk Tea
11,944,Drink,"Drink,Cold",Iced Milk Tea
3,2364,Drink,"Drink,Cold",Iced Milk Tea
6,836,Drink,"Drink,Cold",Iced Milk Tea Float
22,667,Drink,"Drink,Cold",Iced Peach Tea
67,473,Drink,"Drink,Cold",Iced Soy Milk
17,667,Drink,"Drink,Cold",Iced Yuzu Tea
47,352,Side,"Bread,Sweet",Kaya Butter Bread
3,703,Side,"Bread,Sweet",Kaya Butter Bread
3,1055,Side,"Bread,Sweet",Kaya Butter Bread
67,424,Side,"Bread,Savoury",Kaya Butter Bread + Kopi
6,848,Side,"Bread,Savoury",Kaya Butter Bread + Kopi
6,1273,Side,"Bread,Savoury",Kaya Butter Bread + Kopi
195,206,Drink,"Drink,Hot",Kopi
17,412,Drink,"Drink,Hot",Kopi
3,618,Drink,"Drink,Hot",Kopi
159,473,Side,"Bread,Savoury",L.Meat'N'Egg S'wich
6,1418,Side,"Bread,Savoury",L.Meat'N'Egg S'wich
6,473,Drink,"Drink,Hot",LEMON COKE
3,242,Side,"Addons,Pork",LUNCHEON MEAT (2pcs)
6,594,Drink,"Drink,Cold",Lime Juice
11,594,Side,"Fingerfood,Pork",Luncheon Meat Fries
14,1273,Main,"Spaghetti,Pork",Luncheon Mushrm Cream Spag
33,473,Side,"Bread,Savoury",Luncheon N Egg Sandwich
56,1067,Main,"Noodlesoup,Pork",LuncheonMeatSoup Ndl
3,3200,Main,"Noodlesoup,Pork",LuncheonMeatSoup Ndl
17,715,Drink,"Drink,Cold",Lychee Ice-blended
6,836,Dessert,"Dessert,Cold",Mango Pomelo
3,4182,Dessert,"Dessert,Cold",Mango Pomelo
240,424,Drink,"Drink,Hot",Milk Tea
6,848,Drink,"Drink,Hot",Milk Tea
112,229,Drink,"Drink,Hot",Milo
20,1151,Side,"Vegetable,Seafood",Minced Kai Lan W Silver Fish
59,1394,Main,"Baked Rice,Vegetarian",Mush Bk Rice
17,1200,Main,"Spaghetti,Vegetarian",Mushroom Cream Spag
3,3600,Main,"Spaghetti,Vegetarian",Mushroom Cream Spag
92,788,Side,"Dimsum,Pork",Pan Fried Dumpling
6,1030,Side,"Vegetable,Vegetarian",Paoched Lettuce
11,715,Drink,"Drink,Cold",Peach Ice-blended
17,594,Side,"Bread,Sweet",Peanut Butter Milk Thick Toast
78,1394,Main,"Noodle,Pork",Pork Chop Bee Hoon
3,4182,Main,"Noodle,Pork",Pork Chop Bee Hoon
3,6970,Main,"Noodle,Pork",Pork Chop Bee Hoon
31,1515,Main,"Bakedrice,Pork",Pork Chop Bk Rice
3,1394,Main,"Rice,Pork",Pork Chop Frag Rice
28,1394,Main,"Noodle,Pork",Pork Chop Noodle
20,1030,Main,"Porridge,Pork",Pork N Century Egg Congee
42,1394,Main,"Noodle,Pork",Pork Ribs BH
3,2788,Main,"Noodle,Pork",Pork Ribs BH
20,1030,Main,"Porridge,Pork",Pork n Century Egg Congee
14,836,Side,"Fingerfood,Chicken",Prawn Paste Chicken
8,1067,Main,"Rice,Chicken",Pumpkin Chix Chop Rice
