3,667,Dessert,"Dessert,Cold",AlmondCream Glutinous Ball
14,1515,Main,"Baked Rice,Beef",BAKED RICE CURRY SLICED BEEF
14,1515,Main,"BakedRice,Seafood",BAKED RICE EBI
222,545,Side,"Dimsum,Pork",BBQ Pork Bun
3,1091,Side,"Dimsum,Pork",BBQ Pork Bun
7,1515,Main,"Bakedrice,Beef",BP Beef Bk Rice
3,1273,Main,"Western,Chicken",BP Chicken Chop
21,1273,Main,"Spaghetti,Chicken",BP Chicken Chop Spag
24,1273,Main,"Western,Chicken",BP Chix Chop & Fries
41,1273,Main,"Spaghetti,Chicken",BP Chix Spag
14,1515,Main,"Spaghetti,Pork",Baked Pork Chop Cream Spag
123,667,Side,"Dimsum,Pork",Beancurd Skin Prawn Roll
7,473,Dessert,"Dessert,Cold",Beancurd w Mango
3,1151,Side,"Vegetable,Seafood",Belacan 4 S.Bean
27,352,Side,Bread,Bo Lo Bun
21,594,Side,"Soup,Beef",Borsch Soup
48,1188,Main,"Noodlesoup,Beef",Braised Beef Brisket Soup Noodles
10,1200,Main,"Noodle,Beef",Braised Beef brisket Noodles
24,1200,Main,"Noodle,Chicken",CHICKEN CHOP EGG DRY NOODLE
3,836,Drink,"Drink,Cold",COKE FLOAT
44,1636,Main,"Noodle,Seafood",CRISPY PRAWN NOODLE
17,1394,Main,"Rice,Beef",CURRY BEEF BRISKET HOT POT WITH RICE
188,1030,Main,"Porridge,Pork",Cent Egg Pork Por
7,1151,Main,"Porridge,Pork",Cent Egg Pork Por
154,1442,Main,"Spaghetti,Chicken",Chicken Chop Cream Spag
65,1394,Main,"Noodle,Chicken",Chicken Dry Curry Ramen
3,4182,Main,"Noodle,Chicken",Chicken Dry Curry Ramen
31,594,Side,"Dimsum,Chicken",Chicken Feet
89,1273,Main,"Friedrice,Chicken",Chicken Flos Fried Rice
3,3818,Main,"Friedrice,Chicken",Chicken Flos Fried Rice
10,1273,Main,"Friedrice,Chicken",Chicken Floss Egg Fried Rice
24,1273,Main,"Friedrice,Chicken",Chicken Floss N Egg Fried Rice
31,1321,Main,"Rice,Chicken",Chicken Hot Pot Rice
21,1394,Side,"Dimsum,Chicken",Chicken In A Basket(3PCS)
17,2121,Side,"Dimsum,Chicken",Chicken In A Basket(5PCS)
65,909,Main,"Soup,Chicken",Chicken Macaroni Soup
92,1394,Main,"Noodlesoup,Chicken",Chicken Papaya Soup Beehoon
17,715,Side,"Fingerfood,Chicken",Chicken with Seaweed
127,206,Drink,"Drink,Hot",Chinese Tea
48,1515,Main,"Bakedrice,Chicken",Chix Chop Bk Rice
123,594,Side,"Dimsum,Chicken",Chix Feet
3,594,Side,"Fingerfood,Chicken",Chix Wing BP
41,594,Side,"Fingerfood,Chicken",Chix Wing Honey Sweet Sauce
21,594,Side,"Fingerfood,Chicken",Chix Wing Japanese Sesame Sauce
7,594,Side,"Fingerfood,Chicken",Chix Wing Nachos Cheese
14,1442,Main,"Spaghetti,Chicken",Chs Bk Pork Chop Spag
38,1200,Main,"Noodle,Pork",Chye Poh N Floss Dry Noodles
10,352,Drink,"Drink,Cold",Coke
41,73,Drink,"Drink,Cold",Cold / Iced Water
3,218,Drink,"Drink,Cold",Cold / Iced Water
41,594,Side,"Bread,Sweet",Condensed & Peanut TT
103,594,Side,"Dimsum,Chicken",Custard Bun
3,1091,Side,"Dimsum,Chicken",Custard Bun
3,1782,Side,"Dimsum,Chicken",Custard Bun
3,0,Side,"Fingerfood,Seafood",Deep Fried Prawn (3pcs)
14,1151,Side,"Fingerfood,Seafood",Deep-fried Prawns with Mango sauce
14,1273,Main,"Friedrice,Pork",Diced Pork Fried Rice
31,473,Side,"Bread,Savoury",Egg & Ham Sandwich
31,1394,Main,"Noodle,Chicken",F'mented Pork Dry Curry Ramen
7,594,Side,"Fingerfood,Vegetarian",F.Fries Curry Mayo
17,788,Side,"Bread,Savoury",F.Toast Chicken Floss
17,788,Side,"Bread,Sweet",F.Toast Ice Cream
14,1273,Main,"Noodle,Pork",Fermented Pork Dry Noodle
58,1394,Main,"Western,Fish",Fish & Chips
3,2788,Main,"Western,Fish",Fish & Chips
31,1394,Main,"Bakedrice,Fish",Fish Bk Rice
27,1273,Main,"Noodle,Fish",Fish Egg Sauteed HF
3,1273,Main,"Spaghetti,Fish",Fish Fillet Spag
41,1394,Main,"Noodlesoup,Fish",Fish Papaya Soup Beehoon
41,1273,Main,"Rice,Fish",Fish Slice Muifan
75,1030,Main,"Porridge,Fish",Fish Slice Por
106,594,Side,"Bread,Sweet",French Toast
21,594,Drink,"Drink,Cold",Fresh  Lime Juice
120,352,Drink,"Drink,Hot",Fresh Soy Milk
3,1055,Drink,"Drink,Hot",Fresh Soy Milk
7,1394,Main,"Noodle,Pork",Fried Spare Ribs Bee Hoon
3,2788,Main,"Noodle,Pork",Fried Spare Ribs Bee Hoon
34,958,Dessert,"Dessert,Cold",Fruit Jelly Pudding
3,2873,Dessert,"Dessert,Cold",Fruit Jelly Pudding
3,3829,Dessert,"Dessert,Cold",Fruit Jelly Pudding
38,594,Side,"Fingerfood,Chicken",HAM BO LO BUN
21,715,Side,"Fingerfood,Chicken",HONEY CHICKEN WING (5pcs)
62,944,Main,"Noodlesoup,Pork",Ham & Egg Soup Ndl
3,1891,Main,"Noodlesoup,Pork",Ham & Egg Soup Ndl
212,836,Side,"Bread,Pork",Ham Egg Toast N French Fries
188,594,Side,"Dimsum,Seafood",Har Gao
3,1188,Side,"Dimsum,Seafood",Har Gao
31,352,Dessert,"Dessert,Cold",Home-Made Cold Beancurd
27,958,Dessert,"Dessert,Cold",Homemade Cold Beancurd
3,2873,Dessert,"Dessert,Cold",Homemade Cold Beancurd
281,0,Drink,"Drink,Hot",Hot Coffee-Tea
253,424,Drink,"Drink,Hot",Hot Coffee-Tea
17,848,Drink,"Drink,Hot",Hot Coffee-Tea
7,1273,Drink,"Drink,Hot",Hot Coffee-Tea
24,473,Drink,"Drink,Hot",Hot Honey Green Tea
113,473,Drink,"Drink,Hot",Hot Honey with Lemon
7,944,Drink,"Drink,Hot",Hot Honey with Lemon
14,836,Drink,"Drink,Cold",ICED MILO FLOAT
171,545,Drink,"Drink,Cold",Ice Milo Dinosaur
133,473,Drink,"Drink,Cold",Iced Coffee-Tea
7,1418,Drink,"Drink,Cold",Iced Coffee-Tea
10,836,Drink,"Drink,Cold",Iced Coffee-Tea Float
10,0,Drink,"Drink,Cold",Iced Grass Jelly
27,352,Drink,"Drink,Cold",Iced Grass Jelly
14,594,Drink,"Drink,Cold",Iced Honey Green Tea
58,0,Drink,"Drink,Cold",Iced Lemon Tea
3,121,Drink,"Drink,Cold",Iced Lemon Tea
58,594,Drink,"Drink,Cold",Iced Lemon Tea
3,1782,Drink,"Drink,Cold",Iced Lemon Tea
123,667,Drink,"Drink,Cold",Iced Lychee Tea
3,2000,Drink,"Drink,Cold",Iced Lychee Tea
267,473,Drink,"Drink,Cold",Iced Milk Tea
14,944,Drink,"Drink,Cold",Iced Milk Tea
3,2364,Drink,"Drink,Cold",Iced Milk Tea
7,836,Drink,"Drink,Cold",Iced Milk Tea Float
27,667,Drink,"Drink,Cold",Iced Peach Tea
82,473,Drink,"Drink,Cold",Iced Soy Milk
21,667,Drink,"Drink,Cold",Iced Yuzu Tea
58,352,Side,"Bread,Sweet",Kaya Butter Bread
3,703,Side,"Bread,Sweet",Kaya Butter Bread
3,1055,Side,"Bread,Sweet",Kaya Butter Bread
82,424,Side,"Bread,Savoury",Kaya Butter Bread + Kopi
7,848,Side,"Bread,Savoury",Kaya Butter Bread + Kopi
7,1273,Side,"Bread,Savoury",Kaya Butter Bread + Kopi
240,206,Drink,"Drink,Hot",Kopi
21,412,Drink,"Drink,Hot",Kopi
